"Name","State","Notes","User","Tags","Created","Runtime","Sweep","batch_size","epochs","fold","hidden_size","learning_rate","accuracy","f1","f2","false_negatives","false_positives","loss","precision","recall","roc_auc","specificity","true_negatives","true_positives"
"TFG_BIN_bs(20000)_lr(0.001)_hs(25)_e(10)_fold(3)","finished","-","","","2025-05-22T18:47:07.000Z","207","","20000","10","3","25","0.001","0.985816551443563","0.7914959855808619","0.7049046361288251","5044","46","0.04901978621880213","0.9952611517461626","0.6569874192451547","0.9928453709279716","0.9998663427900653","344118","9661"
"TFG_BIN_bs(20000)_lr(0.001)_hs(25)_e(10)_fold(2)","finished","-","","","2025-05-22T18:43:42.000Z","204","","20000","10","2","25","0.001","0.985629853790659","0.7883091827100693","0.701121560838834","5103","54","0.045506844090090856","0.9944076222038112","0.6529751785107106","0.9932330566639824","0.9998430980579026","344110","9602"
"TFG_BIN_bs(20000)_lr(0.001)_hs(25)_e(10)_fold(1)","finished","-","","","2025-05-22T18:40:24.000Z","197","","20000","10","1","25","0.001","0.9860339009499288","0.7953617507757635","0.709871144539677","4964","48","0.04707932285964489","0.9950960359624028","0.6624047878128401","0.9931320155386408","0.9998605320122615","344117","9740"
"TFG_BIN_bs(20000)_lr(0.01)_hs(98)_e(30)_fold(5)","finished","-","","","2025-05-22T18:30:13.000Z","606","","20000","30","5","98","0.01","0.9997547844890045","0.9970065990883734","0.9968031560331928","49","39","0.003869638496932263","0.9973458554512046","0.9966675734494016","0.9997894048844594","0.9998866819307074","344125","14655"
"TFG_BIN_bs(20000)_lr(0.01)_hs(98)_e(30)_fold(4)","finished","-","","","2025-05-22T18:20:21.000Z","590","","20000","30","4","98","0.01","0.9998021562185644","0.9975864296155283","0.997728879943426","32","39","0.003540990136874219","0.9973491027732464","0.997823869432166","0.999620073803724","0.9998866819307074","344125","14673"
"TFG_BIN_bs(20000)_lr(0.01)_hs(98)_e(30)_fold(3)","finished","-","","","2025-05-22T18:11:23.000Z","537","","20000","30","3","98","0.01","0.9998105158149632","0.9976873894708204","0.997565255240142","37","31","0.002871702531895911","0.9978910129940812","0.997483849030942","0.9998395393257654","0.99990992666287","344133","14668"
"TFG_BIN_bs(20000)_lr(0.01)_hs(98)_e(30)_fold(2)","finished","-","","","2025-05-22T18:02:01.000Z","561","","20000","30","2","98","0.01","0.9996739757404512","0.996016750076601","0.9952645329849772","77","40","0.003927274232005907","0.9972729751840742","0.9947636858211492","0.9996394260707282","0.9998837763391872","344124","14628"
"TFG_BIN_bs(20000)_lr(0.01)_hs(98)_e(30)_fold(1)","finished","-","","","2025-05-22T17:52:03.000Z","597","","20000","30","1","98","0.01","0.9998439542005578","0.998097179748556","0.9985450490875962","17","39","0.003946124136240946","0.9973516229797637","0.9988438520130576","0.9997201001076126","0.9998866822599624","344126","14687"
"TFG_BIN_bs(20000)_lr(0.01)_hs(98)_e(20)_fold(5)","finished","-","","","2025-05-22T17:45:33.000Z","385","","20000","20","5","98","0.01","0.9998328076061394","0.9979608482871124","0.9982865535248042","22","38","0.003974173544621509","0.9974184782608696","0.9985038084874864","0.999821256720121","0.9998895875222278","344126","14682"
"TFG_BIN_bs(20000)_lr(0.01)_hs(98)_e(20)_fold(4)","finished","-","","","2025-05-22T17:39:10.000Z","381","","20000","20","4","98","0.01","0.9998300215398934","0.997925946074598","0.9979463047085384","30","31","0.003691049140696931","0.9978920168638652","0.9979598775926556","0.9996367156013856","0.99990992666287","344133","14675"
"TFG_BIN_bs(20000)_lr(0.01)_hs(98)_e(20)_fold(3)","finished","-","","","2025-05-22T17:32:34.000Z","394","","20000","20","3","98","0.01","0.9998801791182856","0.9985383595635474","0.9987216797671824","17","26","0.002934400884745022","0.9982329753975804","0.998843930635838","0.999843136588358","0.9999244546204716","344138","14688"
"TFG_BIN_bs(20000)_lr(0.01)_hs(98)_e(20)_fold(2)","finished","-","","","2025-05-22T17:26:11.000Z","381","","20000","20","2","98","0.01","0.9997993696864316","0.9975526852481306","0.9977561705310396","31","41","0.003985587352265914","0.9972137274889568","0.9978918735124108","0.999646727789616","0.9998808707476669","344123","14674"
"TFG_BIN_bs(20000)_lr(0.01)_hs(98)_e(20)_fold(1)","finished","-","","","2025-05-22T17:19:35.000Z","395","","20000","20","1","98","0.01","0.9998495272648236","0.998165262299538","0.9986538670727728","15","39","0.004043057644998448","0.9973519826181424","0.9989798694232862","0.999778923146964","0.9998866822599624","344126","14689"
"TFG_BIN_bs(20000)_lr(0.01)_hs(98)_e(10)_fold(5)","finished","-","","","2025-05-22T17:16:12.000Z","198","","20000","10","5","98","0.01","0.99984395376573","0.998097179748556","0.9985450490875962","17","39","0.004162274333389683","0.9973516229797637","0.9988438520130576","0.9998716122375816","0.9998866819307074","344125","14687"
"TFG_BIN_bs(20000)_lr(0.01)_hs(98)_e(10)_fold(4)","finished","-","","","2025-05-22T17:12:47.000Z","204","","20000","10","4","98","0.01","0.999841167668425","0.9980626083409808","0.9982865535248042","23","34","0.003856566828390998","0.9976895895623812","0.9984359061543692","0.999747764523244","0.9999012098883092","344130","14682"
"TFG_BIN_bs(20000)_lr(0.01)_hs(98)_e(10)_fold(3)","finished","-","","","2025-05-22T17:09:18.000Z","208","","20000","10","3","98","0.01","0.9998829656504185","0.9985725938009788","0.9988577489495368","14","28","0.0030988287730401177","0.998097696854406","0.9990479428765726","0.9998586384773168","0.999918643437431","344136","14691"
"TFG_BIN_bs(20000)_lr(0.01)_hs(98)_e(10)_fold(2)","finished","-","","","2025-05-22T17:05:53.000Z","204","","20000","10","2","98","0.01","0.9998160888792288","0.9977570855705838","0.9980827021661386","25","41","0.0042171527489295434","0.997214863120712","0.9982998979938796","0.9996344994086286","0.9998808707476669","344123","14680"
"TFG_BIN_bs(20000)_lr(0.01)_hs(98)_e(10)_fold(1)","finished","-","","","2025-05-22T17:02:24.000Z","208","","20000","10","1","98","0.01","0.9998467407326908","0.9981316030845534","0.9987219404750576","13","42","0.004251286769027097","0.9971492567705152","0.9991158868335148","0.999793719903878","0.9998779655107288","344123","14691"
"TFG_BIN_bs(20000)_lr(0.01)_hs(49)_e(30)_fold(5)","finished","-","","","2025-05-22T16:52:29.000Z","590","","20000","30","5","49","0.01","0.9997324921698229","0.99673358285131","0.9963674457837882","57","39","0.003933171360080855","0.9973444096418358","0.9961235038084876","0.999809153184606","0.9998866819307074","344125","14647"
"TFG_BIN_bs(20000)_lr(0.01)_hs(49)_e(30)_fold(4)","finished","-","","","2025-05-22T16:42:45.000Z","583","","20000","30","4","49","0.01","0.9997993696864316","0.9975506871683222","0.99726571533512","43","29","0.003630629992888619","0.998026002314342","0.997075824549473","0.9996215497177572","0.9999157378459108","344135","14662"
"TFG_BIN_bs(20000)_lr(0.01)_hs(49)_e(30)_fold(3)","finished","-","","","2025-05-22T16:33:03.000Z","581","","20000","30","3","49","0.01","0.9998105158149632","0.9976867601034154","0.9974017493980492","41","27","0.002891091975874992","0.9981621400857668","0.9972118327099626","0.9998405201728452","0.9999215490289514","344137","14664"
"TFG_BIN_bs(20000)_lr(0.01)_hs(49)_e(30)_fold(2)","finished","-","","","2025-05-22T16:23:41.000Z","560","","20000","30","2","49","0.01","0.9997882235579","0.9974163720424258","0.9975384531694116","35","41","0.00390121907952966","0.9972129698864796","0.9976198571914316","0.9996418179228432","0.9998808707476669","344123","14670"
"TFG_BIN_bs(20000)_lr(0.01)_hs(49)_e(30)_fold(1)","finished","-","","","2025-05-22T16:14:10.000Z","569","","20000","30","1","49","0.01","0.999841167668425","0.9980630033642574","0.9984498021458","19","38","0.003972634482326814","0.9974190042790192","0.9987078346028292","0.9997261859446388","0.9998895878430404","344127","14685"
"TFG_BIN_bs(20000)_lr(0.01)_hs(49)_e(20)_fold(5)","finished","-","","","2025-05-22T16:07:35.000Z","390","","20000","20","5","49","0.01","0.9998216614465486","0.9978244612142226","0.9980280157758736","27","37","0.004015961797752728","0.9974853880657876","0.9981637649619152","0.9998609953871728","0.999892493113748","344127","14677"
"TFG_BIN_bs(20000)_lr(0.01)_hs(49)_e(20)_fold(4)","finished","-","","","2025-05-22T16:01:07.000Z","386","","20000","20","4","49","0.01","0.9998244484756276","0.997857944306552","0.997878301553192","31","32","0.003691138980987792","0.9978240174078608","0.9978918735124108","0.9996364091360712","0.9999070210713497","344132","14674"
"TFG_BIN_bs(20000)_lr(0.01)_hs(49)_e(20)_fold(3)","finished","-","","","2025-05-22T15:54:38.000Z","387","","20000","20","3","49","0.01","0.9998773925861526","0.998504317084778","0.9986672650374662","18","26","0.0029683630887625944","0.9982328552980356","0.9987759265555932","0.9998475081155118","0.9999244546204716","344138","14687"
"TFG_BIN_bs(20000)_lr(0.01)_hs(49)_e(20)_fold(2)","finished","-","","","2025-05-22T15:48:12.000Z","385","","20000","20","2","49","0.01","0.9998049427506972","0.9976208279518728","0.997865020329902","29","41","0.004026690032333136","0.9972141061357612","0.9980278816729004","0.9996496971045816","0.9998808707476669","344123","14676"
"TFG_BIN_bs(20000)_lr(0.01)_hs(49)_e(20)_fold(1)","finished","-","","","2025-05-22T15:41:44.000Z","387","","20000","20","1","49","0.01","0.9998328080720262","0.9979614025550422","0.9984499075383444","18","42","0.004081596141784555","0.997148288973384","0.9987758433079434","0.9997900616435732","0.9998779655107288","344123","14686"
"TFG_BIN_bs(20000)_lr(0.01)_hs(49)_e(10)_fold(5)","finished","-","","","2025-05-22T15:38:19.000Z","201","","20000","10","5","49","0.01","0.9998160883667532","0.9977575428105464","0.998245948003916","21","45","0.004277086642105132","0.9969445953286258","0.9985718171926008","0.9998637886399566","0.9998692483815856","344119","14683"
"TFG_BIN_bs(20000)_lr(0.01)_hs(49)_e(10)_fold(4)","finished","-","","","2025-05-22T15:35:09.000Z","189","","20000","10","4","49","0.01","0.9998188754113618","0.9977912943015392","0.99817796149244","23","42","0.00405040478411441","0.9971475142624286","0.9984359061543692","0.9997035499365234","0.9998779651561464","344122","14682"
"TFG_BIN_bs(20000)_lr(0.01)_hs(49)_e(10)_fold(3)","finished","-","","","2025-05-22T15:31:55.000Z","192","","20000","10","3","49","0.01","0.999863459925488","0.9983350888518908","0.9987626791395862","14","35","0.0032399057591747907","0.9976232513920956","0.9990479428765726","0.9998589642078588","0.9998983042967888","344129","14691"
"TFG_BIN_bs(20000)_lr(0.01)_hs(49)_e(10)_fold(2)","finished","-","","","2025-05-22T15:28:32.000Z","202","","20000","10","2","49","0.01","0.9998049427506972","0.9976211513627404","0.9979467235963612","27","43","0.004249169348946048","0.9970790027851368","0.99816388983339","0.9996257229612596","0.9998750595646262","344121","14678"
"TFG_BIN_bs(20000)_lr(0.01)_hs(49)_e(10)_fold(1)","finished","-","","","2025-05-22T15:25:07.000Z","204","","20000","10","1","49","0.01","0.9998355946041592","0.997995991983968","0.998667627425122","13","46","0.004365682181540049","0.9968786048720908","0.9991158868335148","0.9997752698267828","0.9998663431784174","344119","14691"
"TFG_BIN_bs(20000)_lr(0.01)_hs(25)_e(30)_fold(5)","finished","-","","","2025-05-22T15:15:07.000Z","596","","20000","30","5","25","0.01","0.9998077287470604","0.9976542580316166","0.9977967277326696","31","38","0.003930205576277028","0.9974168989191762","0.9978917301414582","0.9998225319673244","0.9998895875222278","344126","14673"
"TFG_BIN_bs(20000)_lr(0.01)_hs(25)_e(30)_fold(4)","finished","-","","","2025-05-22T15:05:14.000Z","592","","20000","30","4","25","0.01","0.9998160888792288","0.9977555600897776","0.9976741339209204","35","31","0.0036506309665532578","0.9978912999115708","0.9976198571914316","0.9996259502909468","0.99990992666287","344133","14670"
"TFG_BIN_bs(20000)_lr(0.01)_hs(25)_e(30)_fold(3)","finished","-","","","2025-05-22T14:55:12.000Z","600","","20000","30","3","25","0.01","0.999869032989754","0.9984025016144932","0.9986265230635336","18","29","0.002977994170376203","0.9980293558032074","0.9987759265555932","0.999840412386366","0.9999157378459108","344135","14687"
"TFG_BIN_bs(20000)_lr(0.01)_hs(25)_e(30)_fold(2)","finished","-","","","2025-05-22T14:45:33.000Z","578","","20000","30","2","25","0.01","0.9997882235579","0.9974163720424258","0.9975384531694116","35","41","0.003985284762974415","0.9972129698864796","0.9976198571914316","0.9996432482919024","0.9998808707476669","344123","14670"
"TFG_BIN_bs(20000)_lr(0.01)_hs(25)_e(30)_fold(1)","finished","-","","","2025-05-22T14:35:47.000Z","584","","20000","30","1","25","0.01","0.9998355946041592","0.9979954472870588","0.998504317084778","17","42","0.004042082896275032","0.9971484825853758","0.9988438520130576","0.9997514929132464","0.9998779655107288","344123","14687"
"TFG_BIN_bs(20000)_lr(0.01)_hs(25)_e(20)_fold(5)","finished","-","","","2025-05-22T14:29:07.000Z","396","","20000","20","5","25","0.01","0.999835594146037","0.9979949022939676","0.9983409712117708","21","38","0.004074806114658713","0.9974186536240744","0.9985718171926008","0.9998717247739232","0.9998895875222278","344126","14683"
"TFG_BIN_bs(20000)_lr(0.01)_hs(25)_e(20)_fold(4)","finished","-","","","2025-05-22T14:22:53.000Z","373","","20000","20","4","25","0.01","0.9998244484756276","0.997857944306552","0.997878301553192","31","32","0.003751597645330346","0.9978240174078608","0.9978918735124108","0.9996991168594368","0.9999070210713497","344132","14674"
"TFG_BIN_bs(20000)_lr(0.01)_hs(25)_e(20)_fold(3)","finished","-","","","2025-05-22T14:16:28.000Z","384","","20000","20","3","25","0.01","0.9998773925861526","0.9985044187627464","0.998708098184538","17","27","0.0030778839071798655","0.998165137614679","0.998843930635838","0.9998554372880462","0.9999215490289514","344137","14688"
"TFG_BIN_bs(20000)_lr(0.01)_hs(25)_e(20)_fold(2)","finished","-","","","2025-05-22T14:09:57.000Z","390","","20000","20","2","25","0.01","0.9998049427506972","0.9976208279518728","0.997865020329902","29","41","0.004100344234353138","0.9972141061357612","0.9980278816729004","0.9996548090092552","0.9998808707476669","344123","14676"
"TFG_BIN_bs(20000)_lr(0.01)_hs(25)_e(20)_fold(1)","finished","-","","","2025-05-22T14:03:25.000Z","390","","20000","20","1","25","0.01","0.9998467407326908","0.9981313491659022","0.9986402882588892","15","40","0.0042346959364497","0.9972842691289292","0.9989798694232862","0.9998001736813076","0.9998837766768848","344125","14689"
"TFG_BIN_bs(20000)_lr(0.01)_hs(25)_e(10)_fold(5)","finished","-","","","2025-05-22T14:00:07.000Z","193","","20000","10","5","25","0.01","0.999810515286958","0.9976895895623812","0.99817796149244","22","46","0.004377679187907941","0.9968766974470396","0.9985038084874864","0.999852732117273","0.9998663427900653","344118","14682"
"TFG_BIN_bs(20000)_lr(0.01)_hs(25)_e(10)_fold(4)","finished","-","","","2025-05-22T13:56:39.000Z","207","","20000","10","4","25","0.01","0.9998077292828302","0.9976550552251486","0.9979602937177048","27","42","0.004213296433186365","0.9971467391304348","0.99816388983339","0.999722116775014","0.9998779651561464","344122","14678"
"TFG_BIN_bs(20000)_lr(0.01)_hs(25)_e(10)_fold(3)","finished","-","","","2025-05-22T13:53:25.000Z","193","","20000","10","3","25","0.01","0.9998578868612223","0.9982670155289","0.9986538670727728","16","35","0.0035782318122477997","0.997622928552024","0.998911934716083","0.9998488216088562","0.9998983042967888","344129","14689"
"TFG_BIN_bs(20000)_lr(0.01)_hs(25)_e(10)_fold(2)","finished","-","","","2025-05-22T13:50:07.000Z","196","","20000","10","2","25","0.01","0.9997937966221656","0.9974853880657876","0.9978515970248698","28","46","0.0044544315961603485","0.9968756367588129","0.9980958857531452","0.999570196820798","0.9998663427900653","344118","14677"
"TFG_BIN_bs(20000)_lr(0.01)_hs(25)_e(10)_fold(1)","finished","-","","","2025-05-22T13:46:49.000Z","197","","20000","10","1","25","0.01","0.9998244484756276","0.9978598362604884","0.998450012916559","17","46","0.004604141059745517","0.996877757415326","0.9988438520130576","0.9997722319471958","0.9998663431784174","344119","14687"
"TFG_BIN_bs(15000)_lr(0.0001)_hs(98)_e(30)_fold(5)","finished","-","","","2025-05-22T13:37:24.000Z","561","","15000","30","5","98","0.0001","0.9856660387663432","0.788816815830528","0.7015481232656638","5097","47","0.05810008151456714","0.9951315516884192","0.6533596300326442","0.9842243927816432","0.9998634371985448","344117","9607"
"TFG_BIN_bs(15000)_lr(0.0001)_hs(98)_e(30)_fold(4)","finished","-","","","2025-05-22T13:27:52.000Z","570","","15000","30","4","98","0.0001","0.9860589797391248","0.7957542355582772","0.710246319778458","4959","44","0.054176394206782184","0.995505617977528","0.662767766065964","0.9902192717237306","0.9998721539731058","344120","9746"
"TFG_BIN_bs(15000)_lr(0.0001)_hs(98)_e(30)_fold(3)","finished","-","","","2025-05-22T13:18:20.000Z","571","","15000","30","3","98","0.0001","0.9858081918471644","0.7912277105964337","0.7043497299664283","5054","39","0.05716841031486789","0.9959752321981424","0.6563073784427066","0.987631596472746","0.9998866819307074","344125","9651"
"TFG_BIN_bs(15000)_lr(0.0001)_hs(98)_e(30)_fold(2)","finished","-","","","2025-05-22T13:08:46.000Z","573","","15000","30","2","98","0.0001","0.985632640322792","0.7882546201232032","0.700869057182502","5108","48","0.055751129208753504","0.9950233281493002","0.6526351581094866","0.9884406418832428","0.9998605316070246","344116","9597"
"TFG_BIN_bs(15000)_lr(0.0001)_hs(98)_e(30)_fold(1)","finished","-","","","2025-05-22T12:59:30.000Z","554","","15000","30","1","98","0.0001","0.9860143952249986","0.7949503615639172","0.7092245112190001","4975","44","0.05598950168738762","0.9954978000613935","0.6616566920565833","0.9883866405337028","0.9998721543445732","344121","9729"
"TFG_BIN_bs(15000)_lr(0.0001)_hs(98)_e(20)_fold(5)","finished","-","","","2025-05-22T12:53:05.000Z","380","","15000","20","5","98","0.0001","0.9841613072215968","0.7610961667787491","0.6666764844486334","5650","34","0.08141531702131033","0.9962588028169014","0.6157508161044614","0.9489065459794714","0.9999012098883092","344130","9054"
"TFG_BIN_bs(15000)_lr(0.0001)_hs(98)_e(20)_fold(4)","finished","-","","","2025-05-22T12:46:46.000Z","378","","15000","20","4","98","0.0001","0.9846099830300192","0.7693464188765922","0.6766823391125477","5494","29","0.08036826457828283","0.996861471861472","0.626385583134988","0.9536033003148934","0.9999157378459108","344135","9211"
"TFG_BIN_bs(15000)_lr(0.0001)_hs(98)_e(20)_fold(3)","finished","-","","","2025-05-22T12:40:21.000Z","384","","15000","20","3","98","0.0001","0.983049525035598","0.7396533276267923","0.6402637818612922","6064","19","0.08491664100438356","0.9978060046189376","0.5876232573954437","0.9480311472771884","0.999944793761114","344145","8641"
"TFG_BIN_bs(15000)_lr(0.0001)_hs(98)_e(20)_fold(2)","finished","-","","","2025-05-22T12:33:59.000Z","380","","15000","20","2","98","0.0001","0.983896630803998","0.7559646974367636","0.6601421912797215","5754","25","0.0833361695210139","0.9972147950089126","0.6087045222713363","0.94935569352743","0.999927360211992","344139","8951"
"TFG_BIN_bs(15000)_lr(0.0001)_hs(98)_e(20)_fold(1)","finished","-","","","2025-05-22T12:27:39.000Z","379","","15000","20","1","98","0.0001","0.9841446321638256","0.7606427730102642","0.6659153850686466","5663","27","0.07897518016397953","0.997022496691663","0.6148667029379761","0.9494510656218036","0.9999215492568972","344138","9041"
"TFG_BIN_bs(15000)_lr(0.0001)_hs(98)_e(10)_fold(5)","finished","-","","","2025-05-22T12:24:21.000Z","194","","15000","10","5","98","0.0001","0.959068515443004","0.002173765369200462","0.0013597810752468851","14688","1","0.16804508678615093","0.9411764705882352","0.001088139281828074","0.7556950011733974","0.9999970944084796","344163","16"
"TFG_BIN_bs(15000)_lr(0.0001)_hs(98)_e(10)_fold(4)","finished","-","","","2025-05-22T12:21:03.000Z","197","","15000","10","4","98","0.0001","0.9590324045821734","0.0005438477226376615","0.0003399915002124947","14701","1","0.16448921834429106","0.8","0.0002720163209792588","0.7679591434590456","0.9999970944084796","344163","4"
"TFG_BIN_bs(15000)_lr(0.0001)_hs(98)_e(10)_fold(3)","finished","-","","","2025-05-22T12:17:46.000Z","195","","15000","10","3","98","0.0001","0.959124360142559","0.005154289589691421","0.0032279986408426777","14667","2","0.1498412595440944","0.95","0.0025841550493029583","0.8276784686136502","0.9999941888169592","344162","38"
"TFG_BIN_bs(15000)_lr(0.0001)_hs(98)_e(10)_fold(2)","finished","-","","","2025-05-22T12:14:29.000Z","195","","15000","10","2","98","0.0001","0.9590491237749708","0.0012233247247519369","0.0007649288616158697","14696","0","0.16758861703177294","1","0.0006120367222033322","0.7555122607050755","1","344164","9"
"TFG_BIN_bs(15000)_lr(0.0001)_hs(98)_e(10)_fold(1)","finished","-","","","2025-05-22T12:11:16.000Z","192","","15000","10","1","98","0.0001","0.9590296180500404","0.0002719793295709526","0.0001700130910080076","14702","1","0.16962464340031147","0.6666666666666666","0.00013601741022850925","0.7477124072128206","0.999997094416922","344164","2"
"TFG_BIN_bs(15000)_lr(0.0001)_hs(49)_e(30)_fold(5)","finished","-","","","2025-05-22T12:02:00.000Z","551","","15000","30","5","49","0.0001","0.9855740829497196","0.7871211809696123","0.6993175607546287","5133","44","0.06617337946469586","0.995423816952678","0.650911316648531","0.9798667056175068","0.9998721539731058","344120","9571"
"TFG_BIN_bs(15000)_lr(0.0001)_hs(49)_e(30)_fold(4)","finished","-","","","2025-05-22T11:52:37.000Z","561","","15000","30","4","49","0.0001","0.9860060356286","0.7946348245685777","0.7084834254546515","4989","33","0.0679350405310591","0.9966150374397376","0.6607276436586195","0.9737543572066678","0.9999041154798294","344131","9716"
"TFG_BIN_bs(15000)_lr(0.0001)_hs(49)_e(30)_fold(3)","finished","-","","","2025-05-22T11:43:27.000Z","549","","15000","30","3","49","0.0001","0.985738528543842","0.7897633913900756","0.7020990665946041","5092","26","0.07025011039028566","0.9973026247536052","0.6537232233934036","0.9705817073458108","0.9999244546204716","344138","9613"
"TFG_BIN_bs(15000)_lr(0.0001)_hs(49)_e(30)_fold(2)","finished","-","","","2025-05-22T11:34:18.000Z","548","","15000","30","2","49","0.0001","0.9856214941942604","0.7879335854019398","0.7002498283343317","5119","41","0.06568186978499095","0.9957411446972058","0.6518871132267936","0.9797838052986774","0.9998808707476669","344123","9586"
"TFG_BIN_bs(15000)_lr(0.0001)_hs(49)_e(30)_fold(1)","finished","-","","","2025-05-22T11:25:14.000Z","543","","15000","30","1","49","0.0001","0.9858109783792972","0.7910888651842127","0.7038664836608942","5063","29","0.07249616303791602","0.9970010341261634","0.6556719260065288","0.9660702538806172","0.9999157380907414","344136","9641"
"TFG_BIN_bs(15000)_lr(0.0001)_hs(49)_e(20)_fold(5)","finished","-","","","2025-05-22T11:18:53.000Z","377","","15000","20","5","49","0.0001","0.9683449067623752","0.3712641133495682","0.2697008684464458","11350","10","0.10418963649620612","0.997027348394768","0.22810119695321","0.9204560054539248","0.9999709440847968","344154","3354"
"TFG_BIN_bs(15000)_lr(0.0001)_hs(49)_e(20)_fold(4)","finished","-","","","2025-05-22T11:12:37.000Z","375","","15000","20","4","49","0.0001","0.9613452262524764","0.1077952148186262","0.07022777936074284","13867","5","0.1134195951744914","0.9940688018979834","0.056987419245154707","0.9015779083970314","0.9999854720423984","344159","838"
"TFG_BIN_bs(15000)_lr(0.0001)_hs(49)_e(20)_fold(3)","finished","-","","","2025-05-22T11:06:16.000Z","380","","15000","20","3","49","0.0001","0.9620056343679728","0.13631468930132387","0.08981336182431304","13629","6","0.1160933698217074","0.9944547134935304","0.0731723903434206","0.8967159948507664","0.999982566450878","344158","1076"
"TFG_BIN_bs(15000)_lr(0.0001)_hs(49)_e(20)_fold(2)","finished","-","","","2025-05-22T10:59:42.000Z","392","","15000","20","2","49","0.0001","0.9595980706051512","0.028152020912929825","0.017786360402479925","14495","4","0.1240480092043678","0.9813084112149532","0.014280856851411084","0.890679816772549","0.9999883776339188","344160","210"
"TFG_BIN_bs(15000)_lr(0.0001)_hs(49)_e(20)_fold(1)","finished","-","","","2025-05-22T10:53:05.000Z","396","","15000","20","1","49","0.0001","0.959868364222042","0.040634159339195314","0.0257932480887626","14399","3","0.11555485365291436","0.9902597402597404","0.02074265505984766","0.9084345572227318","0.9999912832507664","344162","305"
"TFG_BIN_bs(15000)_lr(0.0001)_hs(49)_e(10)_fold(5)","finished","-","","","2025-05-22T10:49:44.000Z","196","","15000","10","5","49","0.0001","0.9590267173445388","0","0","14704","0","0.18864338410397372","0","0","0.6905349929990421","1","344164","0"
"TFG_BIN_bs(15000)_lr(0.0001)_hs(49)_e(10)_fold(4)","finished","-","","","2025-05-22T10:46:27.000Z","196","","15000","10","4","49","0.0001","0.9590240449857748","0","0","14705","0","0.1998355562488238","0","0","0.660648822498811","1","344164","0"
"TFG_BIN_bs(15000)_lr(0.0001)_hs(49)_e(10)_fold(3)","finished","-","","","2025-05-22T10:43:11.000Z","194","","15000","10","3","49","0.0001","0.9590240449857748","0","0","14705","0","0.18492858608563745","0","0","0.7199389299395434","1","344164","0"
"TFG_BIN_bs(15000)_lr(0.0001)_hs(49)_e(10)_fold(2)","finished","-","","","2025-05-22T10:39:55.000Z","195","","15000","10","2","49","0.0001","0.9590240449857748","0","0","14705","0","0.19856046823163828","0","0","0.6583614991620851","1","344164","0"
"TFG_BIN_bs(15000)_lr(0.0001)_hs(49)_e(10)_fold(1)","finished","-","","","2025-05-22T10:36:40.000Z","194","","15000","10","1","49","0.0001","0.9590268315179076","0","0","14704","0","0.2020381378630797","0","0","0.6774985739048888","1","344165","0"
"TFG_BIN_bs(15000)_lr(0.0001)_hs(25)_e(30)_fold(5)","finished","-","","","2025-05-22T10:27:14.000Z","561","","15000","30","5","25","0.0001","0.9600298717077032","0.04855399310161847","0.03091842941136717","14338","6","0.1210353725279371","0.9838709677419356","0.024891186071817194","0.8957474161671716","0.999982566450878","344158","366"
"TFG_BIN_bs(15000)_lr(0.0001)_hs(25)_e(30)_fold(4)","finished","-","","","2025-05-22T10:17:55.000Z","557","","15000","30","4","25","0.0001","0.9695905748337136","0.410776955887911","0.30365923749920176","10901","12","0.10164111200720072","0.9968553459119496","0.2586875212512751","0.9163307126445626","0.999965132901756","344152","3804"
"TFG_BIN_bs(15000)_lr(0.0001)_hs(25)_e(30)_fold(3)","finished","-","","","2025-05-22T10:08:31.000Z","563","","15000","30","3","25","0.0001","0.9596342955228788","0.029998660774072587","0.01896729834544192","14481","5","0.11740235239267348","0.9781659388646288","0.01523291397483849","0.8961410784680787","0.9999854720423984","344159","224"
"TFG_BIN_bs(15000)_lr(0.0001)_hs(25)_e(30)_fold(2)","finished","-","","","2025-05-22T09:59:07.000Z","563","","15000","30","2","25","0.0001","0.9733663258737868","0.5193120096560049","0.40336567758871233","9542","16","0.09935544244945048","0.9969106005020274","0.35110506630397825","0.9214217355894644","0.9999535105356748","344148","5163"
"TFG_BIN_bs(15000)_lr(0.0001)_hs(25)_e(30)_fold(1)","finished","-","","","2025-05-22T09:49:49.000Z","556","","15000","30","1","25","0.0001","0.9668486272149448","0.32176044695285333","0.228861531474543","11882","15","0.10438367600242296","0.9947127247092","0.19192056583242656","0.9190407227151008","0.9999564162538316","344150","2822"
"TFG_BIN_bs(15000)_lr(0.0001)_hs(25)_e(20)_fold(5)","finished","-","","","2025-05-22T09:43:35.000Z","370","","15000","20","5","25","0.0001","0.959043436583925","0.0008157715839564922","0.000510013260344769","14698","0","0.16587535912791887","1","0.00040805223068552776","0.7663040471521099","1","344164","6"
"TFG_BIN_bs(15000)_lr(0.0001)_hs(25)_e(20)_fold(4)","finished","-","","","2025-05-22T09:37:01.000Z","392","","15000","20","4","25","0.0001","0.9590519103071036","0.0014948698783719507","0.0009348653793853684","14694","1","0.16358240072925886","0.9166666666666666","0.0007480448826929616","0.7687312131674287","0.9999970944084796","344163","11"
